elev_inspect_badge,elev_inspect_date,nyc_BIN,location,elev_inspect_type
2690,2016-02-24,2113137,"40.8381956,-73.9062383",COMPLAINT
9027,2016-02-24,1001432,"40.7149613,-74.0102352",ROUTINE
9028,2016-02-24,2003664,"40.8084300,-73.9146500",ROUTINE
9028,2016-02-24,2003672,"40.8092110,-73.9146640",ROUTINE
9028,2016-02-24,2003665,"40.8089957,-73.9148554",ROUTINE
9028,2016-02-24,2003671,"40.8090402,-73.9145429",ROUTINE
9028,2016-02-24,2003657,"40.8078532,-73.9139321",ROUTINE
9028,2016-02-24,2003662,"40.8084488,-73.9132758",ROUTINE
9028,2016-02-24,2003687,"40.8098952,-73.9153540",ROUTINE
9028,2016-02-24,2003689,"40.8102745,-73.9152743",ROUTINE
9028,2016-02-24,2003690,"40.8102355,-73.9146533",ROUTINE
9028,2016-02-24,2003670,"40.8084840,-73.9143330",ROUTINE
9028,2016-02-24,2003677,"40.8090800,-73.9136946",ROUTINE
9028,2016-02-24,2003656,"40.8078686,-73.9136975",ROUTINE
9028,2016-02-24,1018503,"40.7457313,-73.9788399",ROUTINE
2509,2016-02-24,1000057,"40.7105803,-74.0155830",SPECIAL
9027,2016-02-24,2017677,"40.8827240,-73.8847020",ROUTINE
9008,2016-02-24,1015921,"40.7514061,-73.9857264",SURVEY
9008,2016-02-24,1015921,"40.7514061,-73.9857264",SURVEY
9028,2016-02-24,1018115,"40.7407899,-73.9822230",ROUTINE
2667,2016-02-24,2007566,"40.8476820,-73.9039449",COMPLAINT
9028,2016-02-24,1018079,"40.8677094,-73.3264527",ROUTINE
9028,2016-02-24,1018079,"40.8677094,-73.3264527",ROUTINE
9027,2016-02-24,1001444,"40.7097359,-74.0116346",ROUTINE
9027,2016-02-24,1001444,"40.7097359,-74.0116346",ROUTINE
9027,2016-02-24,1001430,"40.7150286,-74.0103936",ROUTINE
9028,2016-02-24,1088836,"40.7397739,-73.9838414",ROUTINE
9028,2016-02-24,1088836,"40.7397739,-73.9838414",ROUTINE
9028,2016-02-24,1018494,"40.7457084,-73.9797058",ROUTINE
9028,2016-02-24,1018494,"40.7457084,-73.9797058",ROUTINE
9027,2016-02-23,1001838,"40.7168382,-74.0039336",ROUTINE
9027,2016-02-23,1001838,"40.7168382,-74.0039336",ROUTINE
9027,2016-02-23,1001838,"40.7168382,-74.0039336",ROUTINE
9027,2016-02-23,1001838,"40.7168382,-74.0039336",ROUTINE
9028,2016-02-23,1018041,"40.7394983,-73.9847236",ROUTINE
9028,2016-02-23,1018041,"40.7394983,-73.9847236",ROUTINE
9028,2016-02-23,1018041,"40.7394983,-73.9847236",ROUTINE
9028,2016-02-23,1018041,"40.7394983,-73.9847236",ROUTINE
9028,2016-02-23,1018041,"40.7394983,-73.9847236",ROUTINE
9028,2016-02-23,1018041,"40.7394983,-73.9847236",ROUTINE
9027,2016-02-23,1001436,"40.7142470,-74.0092590",ROUTINE
9028,2016-02-23,1018215,"40.7426460,-73.9818770",ROUTINE
9028,2016-02-23,1018215,"40.7426460,-73.9818770",ROUTINE
9027,2016-02-23,1001442,"40.7145680,-74.0093111",ROUTINE
9027,2016-02-23,1001839,"40.7170535,-74.0037237",ROUTINE
1514,2016-02-23,2116173,"40.8808520,-73.8587330",COMPLAINT
9028,2016-02-23,1087633,"40.7422845,-73.9808211",ROUTINE
9028,2016-02-23,1087633,"40.7422845,-73.9808211",ROUTINE
2607,2016-02-23,4541663,"40.7462966,-73.9407125",SPECIAL
9028,2016-02-23,1017592,"40.7508960,-73.9800620",ROUTINE
9028,2016-02-23,3030996,"40.6748940,-73.9495410",ROUTINE
9027,2016-02-23,2017503,"40.8709505,-73.8940601",ROUTINE
2690,2016-02-23,2011838,"40.8479935,-73.8944713",COMPLAINT
2690,2016-02-23,2011842,"40.8475818,-73.8945209",COMPLAINT
2667,2016-02-23,2007304,"40.8379190,-73.9106370",COMPLAINT
9027,2016-02-23,2092517,"40.8709210,-73.8877083",ROUTINE
9027,2016-02-23,1077241,"40.7146512,-74.0094597",ROUTINE
9027,2016-02-23,1077241,"40.7146512,-74.0094597",ROUTINE
2528,2016-02-23,4433327,"40.7703429,-73.8295690",SURVEY
2670,2016-02-23,3116471,"40.6504686,-73.9646143",COMPLAINT
9027,2016-02-23,2017617,"40.8718930,-73.8888430",ROUTINE
9027,2016-02-23,2017616,"40.8720250,-73.8886540",ROUTINE
9027,2016-02-23,1086161,"40.7158399,-74.0034515",ROUTINE
9027,2016-02-23,1086161,"40.7158399,-74.0034515",ROUTINE
9027,2016-02-23,1086161,"40.7158399,-74.0034515",ROUTINE
9027,2016-02-23,1086161,"40.7158399,-74.0034515",ROUTINE
9027,2016-02-23,1086161,"40.7158399,-74.0034515",ROUTINE
9028,2016-02-23,3030996,"40.6748940,-73.9495410",ROUTINE
9027,2016-02-23,1078993,"40.7144860,-74.0090720",ROUTINE
9028,2016-02-23,1017591,"40.7509040,-73.9803200",ROUTINE
9027,2016-02-23,1001500,"40.7155314,-74.0092241",ROUTINE
9027,2016-02-23,1001500,"40.7155314,-74.0092241",ROUTINE
9027,2016-02-23,1001961,"40.7175846,-74.0071436",ROUTINE
9028,2016-02-23,3030947,"40.6749859,-73.9519630",ROUTINE
2676,2016-02-23,1015967,"40.7510560,-73.9842740",COMPLAINT
2274,2016-02-23,2117335,"40.8525610,-73.8395354",SURVEY
2274,2016-02-23,2117335,"40.8525610,-73.8395354",SURVEY
2274,2016-02-23,2117335,"40.8525610,-73.8395354",SURVEY
2362,2016-02-23,4029662,"40.7512710,-73.8869430",COMPLAINT
2362,2016-02-23,4029662,"40.7512710,-73.8869430",COMPLAINT
9027,2016-02-23,1079162,"40.7155997,-74.0107576",ROUTINE
2547,2016-02-23,3253907,"40.5770985,-74.0015144",SURVEY
9027,2016-02-23,1001630,"40.7151516,-74.0074386",ROUTINE
9028,2016-02-23,3070571,"40.7093144,-73.9273106",ROUTINE
2547,2016-02-23,3095889,"40.6728089,-73.8660208",SURVEY
2636,2016-02-23,1039984,"40.7582530,-73.9641630",SPECIAL
2676,2016-02-23,1061214,"40.8223840,-73.9494596",COMPLAINT
2559,2016-02-23,3335125,"40.6980705,-73.9751082",SPECIAL
2559,2016-02-23,3335125,"40.7008187,-73.9636368",SPECIAL
9028,2016-02-23,2091273,"40.8086442,-73.9158799",ROUTINE
9028,2016-02-23,2091276,"40.8081038,-73.9148636",ROUTINE
9028,2016-02-23,2091278,"40.8080646,-73.9147655",ROUTINE
9028,2016-02-23,2003652,"40.8076888,-73.9138404",ROUTINE
9028,2016-02-23,2003653,"40.8075290,-73.9138360",ROUTINE
9028,2016-02-23,2003653,"40.8075290,-73.9138360",ROUTINE
9028,2016-02-23,2003659,"40.8084240,-73.9137100",ROUTINE
9028,2016-02-23,2003660,"40.8088651,-73.9137814",ROUTINE
9028,2016-02-23,2003659,"40.8084240,-73.9137100",ROUTINE
9028,2016-02-23,2003643,"40.8072202,-73.9144491",ROUTINE
9028,2016-02-23,2003644,"40.8067052,-73.9150820",ROUTINE
2690,2016-02-23,2011813,"40.8589010,-73.8873540",COMPLAINT
9028,2016-02-23,3030734,"40.6754780,-73.9467750",ROUTINE
9028,2016-02-23,3030734,"40.6754780,-73.9467750",ROUTINE
9028,2016-02-23,3030734,"40.6754780,-73.9467750",ROUTINE
9028,2016-02-23,3030734,"40.6754780,-73.9467750",ROUTINE
9028,2016-02-23,3031003,"40.6748340,-73.9479650",ROUTINE
9027,2016-02-23,2017596,"40.8713840,-73.8907440",ROUTINE
2676,2016-02-23,1082600,"40.7597560,-73.9891990",COMPLAINT
9027,2016-02-23,2017591,"40.8712576,-73.8911515",ROUTINE
2670,2016-02-23,3121735,"40.6350280,-73.9482300",COMPLAINT
2667,2016-02-23,2007545,"40.8478700,-73.9064820",COMPLAINT
2274,2016-02-23,2018006,"40.8760465,-73.8808166",SURVEY
9028,2016-02-23,3030999,"40.6748420,-73.9487879",ROUTINE
9027,2016-02-23,3062368,"40.7163309,-73.9604294",ROUTINE
9027,2016-02-23,3062368,"40.7163309,-73.9604294",ROUTINE
9027,2016-02-23,3062368,"40.7163309,-73.9604294",ROUTINE
9027,2016-02-23,3062368,"40.7163309,-73.9604294",ROUTINE
9019,2016-02-22,1081692,"40.6464262,-73.9454699",SURVEY
9019,2016-02-22,1081692,"40.6464262,-73.9454699",SURVEY
2670,2016-02-22,3120285,"40.6395930,-73.9566820",COMPLAINT
2666,2016-02-22,2004497,"40.8238390,-73.9060860",COMPLAINT
9028,2016-02-22,3031030,"40.6750439,-73.9471904",ROUTINE
9028,2016-02-22,3031030,"40.6750439,-73.9471904",ROUTINE
9027,2016-02-22,3397446,"40.7204763,-73.9632310",ROUTINE
9027,2016-02-22,3397446,"40.7204763,-73.9632310",ROUTINE
9027,2016-02-22,3397446,"40.7204763,-73.9632310",ROUTINE
9027,2016-02-22,3397446,"40.7204763,-73.9632310",ROUTINE
2358,2016-02-22,3116234,"40.6548080,-73.9541060",SPECIAL
9027,2016-02-22,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-22,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-22,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-22,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-22,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-22,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-22,1001621,"40.7171160,-74.0074530",ROUTINE
9027,2016-02-22,1001621,"40.7171160,-74.0074530",ROUTINE
9027,2016-02-22,1001621,"40.7171160,-74.0074530",ROUTINE
9028,2016-02-22,2115818,"40.8207230,-73.9221900",ROUTINE
9028,2016-02-22,2115818,"40.8207230,-73.9221900",ROUTINE
2676,2016-02-22,1025010,"40.7596542,-73.9890311",COMPLAINT
2676,2016-02-22,1025010,"40.7596542,-73.9890311",COMPLAINT
9028,2016-02-22,1018476,"40.7450198,-73.9799914",ROUTINE
9028,2016-02-22,1018476,"40.7450198,-73.9799914",ROUTINE
9028,2016-02-22,1018476,"40.7450198,-73.9799914",ROUTINE
9028,2016-02-22,1018476,"40.7450198,-73.9799914",ROUTINE
9028,2016-02-22,1018476,"40.7450198,-73.9799914",ROUTINE
9028,2016-02-22,1018152,"40.7418080,-73.9827250",ROUTINE
9028,2016-02-22,1087341,"40.7593166,-73.9961584",ROUTINE
1514,2016-02-22,1813166,"40.8275390,-73.9374369",SPECIAL
9027,2016-02-22,3396858,"40.7194260,-73.9611800",ROUTINE
9027,2016-02-22,2017526,"40.8694690,-73.8939420",ROUTINE
9027,2016-02-22,3062142,"40.7144500,-73.9532700",ROUTINE
2676,2016-02-22,1059942,"40.8196407,-73.9569314",COMPLAINT
2676,2016-02-22,1059942,"40.8196407,-73.9569314",COMPLAINT
2676,2016-02-22,1059942,"40.8196407,-73.9569314",COMPLAINT
2676,2016-02-22,1059942,"40.8196407,-73.9569314",COMPLAINT
9027,2016-02-22,2017489,"40.8687180,-73.8953730",ROUTINE
2657,2016-02-22,1027472,"40.7715807,-73.9811807",SPECIAL
2657,2016-02-22,1027472,"40.7715807,-73.9811807",SPECIAL
2666,2016-02-22,2004497,"40.8235727,-73.9063534",COMPLAINT
2657,2016-02-22,1027472,"40.7715807,-73.9811807",SPECIAL
1739,2016-02-22,1017097,"40.7485189,-73.9836392",SPECIAL
2547,2016-02-22,3389850,"40.6650000,-73.9876300",SURVEY
9027,2016-02-22,3062015,"40.7150430,-73.9525929",ROUTINE
9027,2016-02-22,3062015,"40.7150430,-73.9525929",ROUTINE
9028,2016-02-22,1018490,"40.7453712,-73.9798395",ROUTINE
9027,2016-02-22,2017497,"40.8692190,-73.8954450",ROUTINE
9028,2016-02-22,2003635,"40.8065080,-73.9163466",ROUTINE
9028,2016-02-22,2003633,"40.8062849,-73.9158213",ROUTINE
2542,2016-02-22,1084007,"40.7998830,-73.9517610",SPECIAL
9028,2016-02-22,3031004,"40.6748140,-73.9476370",ROUTINE
9028,2016-02-22,3031004,"40.6748140,-73.9476370",ROUTINE
9027,2016-02-22,3396636,"40.7158881,-73.9602941",ROUTINE
9027,2016-02-22,3396636,"40.7158881,-73.9602941",ROUTINE
9027,2016-02-22,3396636,"40.7158881,-73.9602941",ROUTINE
9027,2016-02-22,3396636,"40.7158881,-73.9602941",ROUTINE
9027,2016-02-22,3396636,"40.7158881,-73.9602941",ROUTINE
9027,2016-02-22,3396636,"40.7158881,-73.9602941",ROUTINE
9027,2016-02-22,3396636,"40.7158881,-73.9602941",ROUTINE
9027,2016-02-22,3396636,"40.7158881,-73.9602941",ROUTINE
9028,2016-02-22,3031031,"40.6746924,-73.9460169",ROUTINE
9028,2016-02-22,3031031,"40.6746924,-73.9460169",ROUTINE
9028,2016-02-22,3031031,"40.6746924,-73.9460169",ROUTINE
2528,2016-02-22,4058561,"40.7272395,-73.8937187",SURVEY
9028,2016-02-22,1018007,"40.7385189,-73.9850770",ROUTINE
9028,2016-02-22,1018007,"40.7385189,-73.9850770",ROUTINE
9027,2016-02-22,1001924,"40.7182929,-74.0051301",ROUTINE
9027,2016-02-22,1001924,"40.7182929,-74.0051301",ROUTINE
9027,2016-02-22,1001924,"40.7182929,-74.0051301",ROUTINE
2274,2016-02-22,2003556,"40.8425220,-73.9252750",COMPLAINT
9028,2016-02-22,1018177,"40.7417859,-73.9820011",ROUTINE
9028,2016-02-22,1018177,"40.7417859,-73.9820011",ROUTINE
2528,2016-02-22,4064929,"40.7355180,-73.8800730",SURVEY
9027,2016-02-22,4112390,"40.7623942,-73.8285613",ROUTINE
9027,2016-02-22,2017536,"40.8705780,-73.8929670",ROUTINE
9027,2016-02-22,2017536,"40.8705780,-73.8929670",ROUTINE
2667,2016-02-22,2006246,"40.8234610,-73.8878850",COMPLAINT
2667,2016-02-22,2006227,"40.8237660,-73.8882700",COMPLAINT
2528,2016-02-22,4052350,"40.7217630,-73.8415380",SURVEY
2658,2016-02-22,1022709,"40.7603820,-73.9807666",SPECIAL
9028,2016-02-20,3029312,"40.6749826,-73.9688517",ROUTINE
9028,2016-02-20,3029312,"40.6749826,-73.9688517",ROUTINE
9028,2016-02-20,3029254,"40.6745762,-73.9597863",ROUTINE
9028,2016-02-20,3029254,"40.6745762,-73.9597863",ROUTINE
1739,2016-02-20,1001134,"40.7070080,-74.0055919",SPECIAL
1739,2016-02-20,1001134,"40.7070080,-74.0055919",SPECIAL
9027,2016-02-20,1013089,"40.7430840,-74.0033790",ROUTINE
9027,2016-02-20,1013089,"40.7430840,-74.0033790",ROUTINE
9027,2016-02-20,1013089,"40.7432430,-74.0033058",ROUTINE
9027,2016-02-20,1013089,"40.7432430,-74.0033058",ROUTINE
9027,2016-02-20,1013089,"40.7432430,-74.0033058",ROUTINE
9027,2016-02-20,1013089,"40.7432430,-74.0033058",ROUTINE
9027,2016-02-20,1013089,"40.7432430,-74.0033058",ROUTINE
9027,2016-02-20,1013089,"40.7432430,-74.0033058",ROUTINE
9027,2016-02-19,1001266,"40.7103721,-74.0071209",ROUTINE
2509,2016-02-19,1081692,"40.6464262,-73.9454699",SURVEY
2667,2016-02-19,2005939,"40.8171325,-73.8912149",COMPLAINT
9027,2016-02-19,1001477,"40.7151707,-74.0087313",ROUTINE
9027,2016-02-19,1001477,"40.7151707,-74.0087313",ROUTINE
9027,2016-02-19,1001251,"40.7113289,-74.0073211",ROUTINE
9028,2016-02-19,2114677,"40.8207230,-73.9221900",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,1001622,"40.7173080,-74.0069050",ROUTINE
9027,2016-02-19,2017480,"40.8680130,-73.8947750",ROUTINE
9027,2016-02-19,2017480,"40.8680130,-73.8947750",ROUTINE
2358,2016-02-19,3061828,"40.7170253,-73.9547362",SPECIAL
2358,2016-02-19,3061828,"40.7170253,-73.9547362",SPECIAL
9027,2016-02-19,3396768,"40.7179369,-73.9635033",ROUTINE
9027,2016-02-19,3396768,"40.7179369,-73.9635033",ROUTINE
9027,2016-02-19,3396768,"40.7179369,-73.9635033",ROUTINE
9027,2016-02-19,3396768,"40.7179369,-73.9635033",ROUTINE
9027,2016-02-19,4112369,"40.7618346,-73.8298786",ROUTINE
2203,2016-02-19,3328161,"40.6534134,-73.9650445",SPECIAL
2203,2016-02-19,3328161,"40.6534134,-73.9650445",SURVEY
9028,2016-02-19,1017217,"40.7499590,-73.9803794",ROUTINE
2467,2016-02-19,1089248,"40.7093565,-74.0126397",SPECIAL
2467,2016-02-19,1089248,"40.7093565,-74.0126397",SPECIAL
1739,2016-02-19,1027187,"40.7700234,-73.9838405",SPECIAL
9028,2016-02-19,1017954,"40.7375634,-73.9849683",ROUTINE
9028,2016-02-19,1017954,"40.7375634,-73.9849683",ROUTINE
2666,2016-02-19,2008447,"40.8468950,-73.9160430",COMPLAINT
2666,2016-02-19,2008447,"40.8468950,-73.9160430","VIOLATION REINSPECTION"
2657,2016-02-19,1015405,"40.7387500,-73.9947411",SPECIAL
2667,2016-02-19,2093936,"40.8219313,-73.8930063",COMPLAINT
2690,2016-02-19,2016467,"40.8642840,-73.8905920",COMPLAINT
2667,2016-02-19,2005568,"40.8173959,-73.8986756",COMPLAINT
2607,2016-02-19,4432101,"40.7284391,-73.8485517",SPECIAL
9028,2016-02-19,3070752,"40.7050104,-73.9285234",ROUTINE
9027,2016-02-19,1001478,"40.7149130,-74.0090330",ROUTINE
200,2016-02-19,3413929,"40.7045106,-73.9879543",SPECIAL
9022,2016-02-19,3331086,"40.5797185,-74.0004807",ROUTINE
9028,2016-02-19,3029639,"40.6724710,-73.9631040",ROUTINE
9027,2016-02-19,1001250,"40.7115239,-74.0075286",ROUTINE
9027,2016-02-19,1001252,"40.7115513,-74.0072959",ROUTINE
9027,2016-02-19,1001252,"40.7115513,-74.0072959",ROUTINE
9027,2016-02-19,1001252,"40.7115513,-74.0072959",ROUTINE
2666,2016-02-19,2008466,"40.8484020,-73.9144580",COMPLAINT
9028,2016-02-19,1017231,"40.7504919,-73.9808848",ROUTINE
9028,2016-02-19,1017231,"40.7504919,-73.9808848",ROUTINE
9028,2016-02-19,1017231,"40.7504919,-73.9808848",ROUTINE
9028,2016-02-19,1017231,"40.7504919,-73.9808848",ROUTINE
9028,2016-02-19,1017231,"40.7504919,-73.9808848",ROUTINE
9028,2016-02-19,1017231,"40.7504919,-73.9808848",ROUTINE
9028,2016-02-19,1017231,"40.7504919,-73.9808848",ROUTINE
9028,2016-02-19,1017231,"40.7504919,-73.9808848",ROUTINE
9028,2016-02-19,1017231,"40.7504919,-73.9808848",ROUTINE
9028,2016-02-19,1017231,"40.7504919,-73.9808848",ROUTINE
9028,2016-02-19,1017231,"40.7504919,-73.9808848",ROUTINE
2203,2016-02-19,3328161,"40.6550516,-73.9614269",SPECIAL
2203,2016-02-19,3328161,"40.6550516,-73.9614269",SURVEY
9027,2016-02-19,2017481,"40.8675900,-73.8950810",ROUTINE
9028,2016-02-19,1017928,"40.7368540,-73.9849970",ROUTINE
9028,2016-02-19,1017928,"40.7368540,-73.9849970",ROUTINE
2667,2016-02-19,2005456,"40.8213210,-73.8965390",COMPLAINT
9027,2016-02-19,2017539,"40.8709030,-73.8927410",ROUTINE
9027,2016-02-19,1079156,"40.7146507,-74.0087534",ROUTINE
9028,2016-02-19,1017956,"40.7375360,-73.9847470",ROUTINE
9027,2016-02-19,1077399,"40.7164362,-74.0090404",ROUTINE
9027,2016-02-19,1077399,"40.7164362,-74.0090404",ROUTINE
9027,2016-02-19,1077399,"40.7164362,-74.0090404",ROUTINE
9027,2016-02-19,2017565,"40.8688250,-73.8941110",ROUTINE
2658,2016-02-19,1063467,"40.8440200,-73.9379990","VIOLATION REINSPECTION"
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9028,2016-02-19,1085140,"40.7686973,-73.9918181",ROUTINE
9027,2016-02-19,2017476,"40.8679730,-73.8952540",ROUTINE
2666,2016-02-19,2008466,"40.8484020,-73.9144580",COMPLAINT
2666,2016-02-19,2008467,"40.8481570,-73.9146109",COMPLAINT
9028,2016-02-19,2091242,"40.8185416,-73.9224245",ROUTINE
9028,2016-02-19,2091242,"40.8185416,-73.9224245",ROUTINE
9028,2016-02-19,2091242,"40.8185416,-73.9224245",ROUTINE
9028,2016-02-19,2091242,"40.8185416,-73.9224245",ROUTINE
2666,2016-02-19,2071921,"40.9057290,-73.8476130","VIOLATION REINSPECTION"
2358,2016-02-19,3037804,"40.6675530,-73.9284770",SURVEY
2670,2016-02-19,3038261,"40.6650470,-73.9337819",COMPLAINT
2670,2016-02-19,3038261,"40.6650470,-73.9337819",COMPLAINT
9027,2016-02-19,2017476,"40.8679730,-73.8952540",ROUTINE
9028,2016-02-19,1017361,"40.7501347,-73.9796374",ROUTINE
9028,2016-02-19,1017361,"40.7501347,-73.9796374",ROUTINE
9028,2016-02-19,1017361,"40.7501347,-73.9796374",ROUTINE
2607,2016-02-19,4027810,"40.7472505,-73.9023445",SPECIAL
9028,2016-02-19,1017936,"40.7376811,-73.9863549",ROUTINE
9028,2016-02-19,1017936,"40.7376811,-73.9863549",ROUTINE
9028,2016-02-19,4009644,"40.7557985,-73.9232207",ROUTINE
9028,2016-02-19,4009644,"40.7557985,-73.9232207",ROUTINE
9027,2016-02-18,1001560,"40.7169426,-74.0087531",ROUTINE
9027,2016-02-18,1077426,"40.7137281,-74.0073772",ROUTINE
9027,2016-02-18,1077426,"40.7137281,-74.0073772",ROUTINE
9027,2016-02-18,1077426,"40.7137281,-74.0073772",ROUTINE
9028,2016-02-18,1017197,"40.7498315,-73.9812140",ROUTINE
9028,2016-02-18,1017197,"40.7498315,-73.9812140",ROUTINE
9028,2016-02-18,1017197,"40.7498315,-73.9812140",ROUTINE
9028,2016-02-18,1017197,"40.7498315,-73.9812140",ROUTINE
2274,2016-02-18,2007791,"40.8357150,-73.9134009",SURVEY
2274,2016-02-18,2002615,"40.8353663,-73.9136167",SURVEY
2274,2016-02-18,2002616,"40.8351870,-73.9132939",SURVEY
9028,2016-02-18,1017931,"40.7371269,-73.9856100",ROUTINE
9028,2016-02-18,1017931,"40.7371269,-73.9856100",ROUTINE
2583,2016-02-18,4301969,"40.7641367,-73.9614500",SURVEY
9027,2016-02-18,1001930,"40.7184940,-74.0045780",ROUTINE
9027,2016-02-18,1001930,"40.7184940,-74.0045780",ROUTINE
200,2016-02-18,1089295,"40.7411015,-74.0075316",SPECIAL
200,2016-02-18,1089295,"40.7411015,-74.0075316",SPECIAL
1739,2016-02-18,1034243,"40.7563389,-73.9811382",SURVEY
1739,2016-02-18,1034243,"40.7563389,-73.9811382",SPECIAL
200,2016-02-18,4541663,"40.7462966,-73.9407125",SPECIAL
200,2016-02-18,4541663,"40.7462966,-73.9407125",SPECIAL
2667,2016-02-18,2116169,"40.8210380,-73.9096270",COMPLAINT
2667,2016-02-18,2116169,"40.8210380,-73.9096270",COMPLAINT
9027,2016-02-18,1001249,"40.7113616,-74.0078452",ROUTINE
9027,2016-02-18,1001249,"40.7113616,-74.0078452",ROUTINE
9027,2016-02-18,1001249,"40.7113616,-74.0078452",ROUTINE
9027,2016-02-18,1001249,"40.7113616,-74.0078452",ROUTINE
9027,2016-02-18,1001249,"40.7113616,-74.0078452",ROUTINE
9027,2016-02-18,1001249,"40.7113616,-74.0078452",ROUTINE
9027,2016-02-18,1001249,"40.7113616,-74.0078452",ROUTINE
9027,2016-02-18,1001249,"40.7113616,-74.0078452",ROUTINE
9027,2016-02-18,1001249,"40.7113616,-74.0078452",ROUTINE
9027,2016-02-18,1001249,"40.7113616,-74.0078452",ROUTINE
9027,2016-02-18,1001249,"40.7113616,-74.0078452",ROUTINE
9027,2016-02-18,1001249,"40.7113616,-74.0078452",ROUTINE
9027,2016-02-18,1001249,"40.7113616,-74.0078452",ROUTINE
9028,2016-02-18,1017197,"40.7498315,-73.9812140",ROUTINE
9028,2016-02-18,1017197,"40.7498315,-73.9812140",ROUTINE
9028,2016-02-18,1017197,"40.7498315,-73.9812140",ROUTINE
9028,2016-02-18,1017197,"40.7498315,-73.9812140",ROUTINE
9028,2016-02-18,1017897,"40.7367599,-73.9863800",ROUTINE
9028,2016-02-18,1026882,"40.7689654,-73.9875472",ROUTINE
9028,2016-02-18,1026882,"40.7689654,-73.9875472",ROUTINE
9027,2016-02-18,1001607,"40.7163420,-74.0076359",ROUTINE
9027,2016-02-18,1001607,"40.7163420,-74.0076359",ROUTINE
9027,2016-02-18,1001607,"40.7163420,-74.0076359",ROUTINE
9027,2016-02-18,2017427,"40.8674340,-73.8940810",ROUTINE
9027,2016-02-18,1001620,"40.7169449,-74.0077498",ROUTINE
200,2016-02-18,1089295,"40.7411015,-74.0075316",SPECIAL
200,2016-02-18,1089295,"40.7411015,-74.0075316",SPECIAL
9027,2016-02-18,1001249,"40.7111576,-74.0078405",ROUTINE
9027,2016-02-18,1001249,"40.7111576,-74.0078405",ROUTINE
9027,2016-02-18,1001249,"40.7111576,-74.0078405",ROUTINE
9027,2016-02-18,1001249,"40.7111576,-74.0078405",ROUTINE
9027,2016-02-18,1001249,"40.7111576,-74.0078405",ROUTINE
9027,2016-02-18,1001249,"40.7111576,-74.0078405",ROUTINE
9027,2016-02-18,1001249,"40.7111576,-74.0078405",ROUTINE
